mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
21805,79877,5098,7640,2954,0,0.2144430676029189,0.05013670069432151,112276,0.9056432363105205
