matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
21061,14928,1657,1615,6293,0,0.4147934090972242,0.04604184611964767,43897,0.8198510148757319
