invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
99977,28092,131,278,25,0,0.3202933985330073,0.061124694376528114,128478,0.003183424399508087
