matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
32758,19988,39967,2919,35765,0,0.3789481666856255,0.05534068934137186,128478,0.4105449960304488
