matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
17867,14246,1875,814,14329,0,0.4436209634727369,0.0583875688973313,47256,0.6795539190790587
