invalid_lift,missing_hit,matches,mismatches_next_base,mismatches,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
35685,8761,51945,3480,15884,0,0.23417712188002182,0.0513054888027245,112275,0.6041327098641728
