missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
851,2323,1342,100,925,0,0.3661664392905866,0.027285129604365622,5441,0.6735894137107149
