invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
115583,24498,71554,26251,4896,0,0.2684014109708093,0.05005879045038597,237886,0.4111423118636658
