matches,missing_hit,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
77082,10007,22480,5511,2706,0,0.2257889556256403,0.05535244370342098,112275,0.8867690937430417
