matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
46029,14192,3267,11819,40235,0,0.23566529948024775,0.054250178509157934,112275,0.5363705188154086
