invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
99204,7500,4358,1213,300,0,0.21773469754083646,0.053850296176628974,112275,0.04961923847695391
