invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
21206,40382,23793,43097,3770,0,0.355703393631335,0.05636119001345492,128478,0.5206338828437553
