neutral,selected
3998518.5513153197,15975062.929286623
3526.006476031457,7013.937130420854
1680.8478482035023,2968.9267627496783
1057.71417370264,1709.0798569693743
695.5981025409939,1097.6638798859055
479.66149729832205,763.6328264821204
355.2617353716255,585.3285782271241
279.4178347801973,451.2791406288804
224.78333546354293,365.6165418398046
186.15269859498946,294.2613509315403
157.35228171884384,237.17940090374722
135.61736511169502,211.6697890086626
121.88167726120791,186.57429124874977
114.94243179464621,164.96549026912768
112.80295256358934,149.81663653994613
104.90345772161652,140.74891163703276
105.645008318344,131.7194852824708
87.99842255539302,117.59985864806784
84.79845372095237,113.48246707346556
75.86497970851144,127.78626684945883
0.0,0.0
