neutral,selected
4098184.8808896695,16055780.119110331
509.38707464933395,1032.545755982399
253.86970257759094,497.17731523513794
187.50715744495392,297.0009386539459
145.09100687503815,257.0117779970169
123.15150493383408,228.8681756258011
121.5407504439354,210.79379242658615
115.1790092587471,184.11024379730225
85.43237096071243,161.79677313566208
93.6444965004921,144.60799449682236
101.99999999999999,183.99999999999997
85.3555034995079,110.39200550317764
76.56762903928757,99.20322686433792
61.82099074125289,86.88975620269774
84.4592495560646,96.20620757341385
50.848495066165924,70.13182437419891
47.90899312496185,92.9882220029831
46.49284255504608,63.99906134605408
50.13029742240906,60.82268476486206
55.612925350666046,66.45424401760101
0.0,0.0
