,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,18802518,76937,23170,[0.00033772 0.00015119 0.00015945],"{'K0': 0.00014422448050742284, 'K1': 0.00019349722243774798, 'K2': 1.3323857606086202e-06, 'K3': 5.637307036755182e-06, 'K4': 1.3894676076913164e-05, 'k': 3.2210095497953612}"
