,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,18044947,173595,25157,[1.82273126e-04 7.07612545e-05 8.29814753e-05],"{'K0': 6.193437476989011e-05, 'K1': 0.0001203387515756568, 'K2': 1.0566370075473157e-06, 'K3': 7.770242697648106e-06, 'K4': 1.99904634846897e-05, 'k': 3.2009174311926603}"
