,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,18153231,140654,29555,[0.0002516  0.00011329 0.00012395],"{'K0': 0.00010391538347486609, 'K1': 0.0001476873291743365, 'K2': 1.2723098721078113e-06, 'K3': 8.100903641674528e-06, 'K4': 1.876202208912946e-05, 'k': 3.1972665148063757}"
