,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,36026122,131541,16118,[9.05919996e-05 2.98012404e-05 3.35738554e-05],"{'K0': 2.5830281171385896e-05, 'K1': 6.476171839070585e-05, 'K2': 3.0607048373009856e-07, 'K3': 3.6648887138753864e-06, 'K4': 7.437503793453162e-06, 'k': 2.731428571428569}"
