,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,36652573,133011,28911,[5.15229326e-05 1.37354110e-04 6.05987678e-05],"{'K0': 4.450505424197289e-05, 'K1': 7.0178783277516875e-06, 'K2': 9.12218864639669e-06, 'K3': 8.372686718076644e-05, 'K4': 6.971524870304472e-06, 'k': 2.7488915759774297}"
