,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,18314774,435819,9470,[3.67217671e-05 1.87647783e-05 2.61085345e-05],"{'K0': 3.306943427577563e-07, 'K1': 3.639107273509183e-05, 'K2': 9.35314810715051e-06, 'K3': 9.080935868894719e-06, 'K4': 1.6424692056277604e-05, 'k': 3.301249421564098}"
