neutral,selected
4029368.3630842017,15922635.795073735
4302.915737770507,7828.404376957048
2269.036830894959,3363.4550273687632
1620.3458782316977,2270.08326747219
1315.3339394479224,1783.0720375524118
1160.941556426715,1486.9115928749713
1024.0806171087636,1260.228619745994
953.2610831112717,1123.2679317935392
839.1859732375218,965.0974736670829
757.3287823770595,897.6918357685109
699.6680367542518,797.4589728810363
653.4803094702955,751.3161047330683
613.2447436140842,693.0314990237298
601.0786021176939,640.6237267720738
570.293114715588,612.973237497225
524.5122574816526,596.0751058605863
514.0299376948046,578.8381035715885
542.9339792378813,595.0676390187799
574.8108557202246,624.4316680710148
799.7788400921156,791.5525459280176
0.0,0.0
