neutral,selected
4020957.8303727014,15931531.742370399
4745.101515728957,8262.613684383108
2463.610077975516,3571.993953631806
1730.8491202151376,2388.8894501757018
1371.8207989910366,1851.6484460891263
1186.9757978386301,1528.245976836244
1038.2268525290951,1280.6974760999472
956.0238456812016,1131.5633158907942
835.4052848343426,968.4960603054657
748.8347777595156,896.426164769654
686.2652649772303,789.740442153181
635.9989654913425,739.393161140921
594.0464766917296,674.7822217726023
573.5826466310451,615.3860410760144
531.8676915209647,578.6501960192493
472.5748575688478,540.3109810676406
433.04953810297854,493.9118397738847
406.1570577805509,456.1827281481218
339.5188654350201,393.2757581633602
290.839448699783,307.4704749487092
0.0,0.0
