,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,15126120,246610,69444,[0.00025456 0.00013437],"{'K0': 0.00013006954460718603, 'K1': 0.00012448809166406335, 'K2': 4.3010109245055e-06, 'k': 3.7237037037037037}"
