,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,19330157,98994,2705,[1.91309442e-05 3.49331040e-05],"{'K0': 1.1776566719515571e-05, 'K1': 7.354377514803108e-06, 'K2': 2.3156537281456406e-05, 'k': 3.4559704933148923}"
