,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,19046283,340257,24143,[2.70804599e-05 3.88536902e-05 1.21512473e-04],"{'K0': 2.1528408227941097e-05, 'K1': 5.552051697585232e-06, 'K2': 1.0523333966656558e-05, 'K3': 6.801947959117735e-06, 'K4': 8.946073129787302e-05, 'k': 3.5089962121212093}"
