neutral,selected
8257692.384490446,32016773.0858054
4945.959662556296,9071.084481836271
2453.77808740847,4253.482331890181
1740.169545026036,2918.648036543245
1276.6123791811992,2100.2513678069017
963.8589749231047,1566.4901328451238
755.767076369376,1218.5394308470554
623.0475012497717,987.8734965167066
534.8637504447543,823.0072709427362
474.5572771637926,718.1592957468317
423.4511380078336,624.0090133345622
379.1247144825857,554.0192970060199
343.0833917773276,495.14037445651513
316.6452672105757,462.8840428878508
300.2422952179168,433.4757883608721
286.2085873192484,419.82137876833735
287.8990660310764,408.70572778390374
296.1744880206051,402.27165344348725
299.66178094341245,409.74415545565245
588.4558246839197,790.3616196648893
0.0,0.0
