neutral,selected
8012396.95165569,33031046.34554096
8439.117080625208,14937.491075982292
5078.961253807154,8024.480124133232
3567.65400448937,5345.511241328245
2673.620902028146,3879.8063775464498
2098.4203242964445,2977.806937214024
1709.3173879441797,2384.499165681266
1434.9338777230728,1978.3500249643805
1230.2745857427935,1681.9590035912236
1069.2691783317518,1454.8720404877213
938.6493678465035,1274.4008093429045
832.3865090461871,1129.1957063011444
747.6086687400025,1011.1064976604673
681.8275311220988,914.1723832765613
630.8871954031703,834.8322211928079
587.788045633509,771.2186296673884
543.9754285709448,710.624688303992
492.31854463353926,643.4518829132957
427.2345757061936,558.8133565485607
340.98052079567304,460.8856547242996
0.0,0.0
