neutral,selected
3863009.922493674,15957415.403580613
33455.64577040759,36916.12915513993
9061.388708861308,11885.671668849162
5015.867652734865,7196.873926273992
3673.436241098122,5236.906370531223
2877.797686727641,4009.6872434348925
2320.7543505010276,3115.214626753281
1897.5185242519374,2492.07379656451
1592.5301590488375,2068.478127983028
1365.454430759711,1762.4184505258029
1177.0948998031379,1517.2104996997282
1049.0246642256361,1321.1703944360318
951.6571334535248,1174.7901877788465
860.2417957667735,1067.3842651272337
811.9100711205514,1009.8936065594266
785.2308314624374,988.9732307777157
815.4198217787332,1004.0013271286113
1415.4781123294981,1441.8593116305583
4053.114684285795,3287.0583093074256
10246.988284663503,8652.32560393109
0.0,0.0
