neutral,selected
7821197.813935153,31514318.186064847
9371.50302696228,14438.478998422623
4358.812852501869,5859.345556735992
2790.3127377033234,3215.724789381027
3337.2157195806503,3688.207567512989
1248.4380971193314,1486.4449064135551
1125.7390267252922,1254.5564540028572
933.3094680905342,1044.2491240501404
824.1550192832947,960.1420119404793
846.1178956031799,889.0910558700562
873.9999999999999,952.9999999999999
689.8821043968201,742.9089441299438
653.8449807167053,726.8579880595207
659.6905319094657,682.7508759498595
658.2609732747078,690.4435459971428
691.5619028806686,671.5550935864449
1288.7842804193497,1313.792432487011
443.68726229667664,442.2752106189727
339.18714749813074,351.6544432640075
237.49697303771973,241.52100157737732
0.0,0.0
