neutral.Homo_sapiens,selected.Homo_sapiens,neutral.Pan_paniscus,selected.Pan_paniscus,neutral.Pan_troglodytes_troglodytes,selected.Pan_troglodytes_troglodytes,neutral.Pan_troglodytes_schweinfurthii,selected.Pan_troglodytes_schweinfurthii,neutral.Pan_troglodytes_verus,selected.Pan_troglodytes_verus,neutral.Pan_troglodytes_ellioti,selected.Pan_troglodytes_ellioti,neutral.Pongo_pygmaeus,selected.Pongo_pygmaeus,neutral.Pongo_abelii,selected.Pongo_abelii,neutral.Gorilla_gorilla_gorilla,selected.Gorilla_gorilla_gorilla
4064205.238454564,15908431.617034972,4078901.985153059,15903936.647366112,3912415.9339654585,16033491.80626687,3908431.051324167,16047865.525891244,3952936.584359017,16023978.031212209,3925703.031813325,16037862.201644618,4131058.328108919,15836679.795089455,3987901.685658509,15977004.104495786,3969969.035974206,15991287.152077978
4048.777805180654,7308.056976697085,3420.472988198273,5517.417391473922,12699.97138378227,17948.276304054627,7979.867414696053,12121.378408793493,3601.667379029476,6155.381485925858,6288.235691620117,10088.43559522609,4877.176601161009,6904.571639257338,5321.1351235084,7926.495006812518,6471.674831404311,9166.48769244237
1942.3894042365127,2950.3572289016447,1434.725004953145,2039.1058096230756,4524.360594671147,5708.448217493518,3855.625348688988,5100.600118131054,1754.1506113485914,2788.169725093558,2897.014129919714,4243.044040856402,2751.273400626068,3280.9626808665944,3107.2224813676207,4242.937869948857,3618.267203179712,4485.74234164289
1380.7889072999635,1946.5265453240795,765.4094902559365,1029.6944946794952,2258.1895785685824,2813.0004641323508,2355.4693921908806,2982.054256954505,1090.0261672438753,1637.2974871468562,1782.9779758276993,2461.6669638333888,2036.2453092888568,2241.8118373759453,2068.0121731118898,2657.739003788098,2360.7782543032263,2731.8376262025654
1095.6927593452097,1464.3567956574975,470.679101852417,618.1764105082442,1372.3409699416266,1717.1470085664678,1584.8448113669417,1981.4733737216748,772.5770846482321,1106.686923842967,1301.416865727983,1718.2874662316872,1628.023797434843,1706.759894327451,1488.2284382283497,1829.3772338770807,1689.988661759377,1875.966879163764
909.043150084831,1177.950392921872,333.8410887976653,426.0874030421174,946.210175457292,1185.1529051289608,1104.2763787854349,1382.9890501345992,612.1714898653256,854.9537725910977,976.4012686292398,1252.0600690580263,1350.5612620761087,1375.5230380675853,1154.8682464684834,1355.0709418217705,1283.1735902499784,1389.112263888895
758.0417440088332,974.062556535185,265.2495948271646,333.02753650931186,706.2895024707279,897.0891332428542,797.0317975071542,1019.9861020633692,536.5896804537304,749.407559639844,789.7685249211178,989.589689156234,1131.98181245504,1139.199550879888,994.1860656408836,1111.936644425489,1004.333804882435,1071.5695252254966
611.1242439302838,795.9760003397317,228.53310044448347,278.948065661702,560.5747973917712,755.2087327712788,619.8974937296465,817.9288378272917,597.1350421541945,829.170019793203,736.1307965872396,909.737464462517,915.3975622902296,922.3884155175276,877.3841683106754,959.6164483984352,774.2767509852841,820.6025224848423
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
