neutral.Homo_sapiens,selected.Homo_sapiens,neutral.Pan_paniscus,selected.Pan_paniscus,neutral.Pan_troglodytes_troglodytes,selected.Pan_troglodytes_troglodytes,neutral.Pan_troglodytes_schweinfurthii,selected.Pan_troglodytes_schweinfurthii,neutral.Pan_troglodytes_verus,selected.Pan_troglodytes_verus,neutral.Pan_troglodytes_ellioti,selected.Pan_troglodytes_ellioti,neutral.Pongo_pygmaeus,selected.Pongo_pygmaeus,neutral.Pongo_abelii,selected.Pongo_abelii,neutral.Gorilla_gorilla_gorilla,selected.Gorilla_gorilla_gorilla
4102323.3683790937,15881002.61751652,3982397.732338763,15999662.780649155,3776609.145510417,16206606.03070092,3933684.194069398,16027672.402486708,3903628.4035883313,16087680.640276415,3874510.464643365,16093357.562362997,3991313.72808159,15955026.193967266,4026942.430527976,15920157.50288306,4080342.597094957,15907595.161392592
2603.272702243738,4396.434197000539,3529.706741844365,5903.339616747239,4124.697994820766,5563.517339507438,7503.226754856721,10614.52969666506,1406.3451861151389,2281.0315628633293,5870.157813594247,8898.432439255212,7593.713329681307,11997.93574872462,7808.891326491944,12290.17310362126,1899.25160809645,2952.889284413084
1245.9014173588307,1713.447102751531,1451.5742632281986,2133.9162977107326,1471.713682972656,1716.2021655551837,3586.1333450868437,4344.287838964713,690.3609514022664,1023.4430066538198,2661.1908362492245,3598.3109386688548,4225.131121723962,5738.839325154335,4491.656337960539,6453.051753925461,1072.2199814245307,1452.7764435829793
878.0732295824964,1124.5236606755443,769.6021877086497,1086.7004776942397,722.9220137299968,823.4321896394707,2178.012601452308,2504.8338323234234,428.2689471233282,592.9672153165181,1660.9579297630985,2078.0095722560623,3121.158593474636,3987.63610513253,2969.0853597314635,3999.3166556961182,712.3906531441706,893.4291757320435
696.6395189515955,849.831471426003,471.60758905175175,654.78495424569,430.2854664560677,491.6007262089756,1459.891206641605,1622.912860448572,305.36333475118363,395.37884123316496,1216.0940134856287,1437.3741667688662,2486.0492160130666,3072.2961310577725,2128.647241647057,2769.7707847705656,510.4086524978226,610.6585666901541
582.068398153141,684.2509970800793,335.4882637700284,447.9572698897255,291.65079098508306,328.1971002802825,1015.8898955751116,1099.0594427366686,243.0547882576455,304.8083882846252,889.4683386365357,1013.1494543038706,2056.7181766394338,2484.1281253408924,1659.5622704162104,2084.757547878144,388.15774033065935,444.447441948864
488.9049231516809,562.4088182729696,269.8840283490647,348.7694101752039,217.804902020444,238.658569450578,731.3840468059569,791.460966535303,214.07474343469684,270.97729020508507,689.7591739745068,768.086044980499,1728.3031909061226,2055.9795200112526,1458.1185649143415,1775.661532787724,305.18874666305294,336.52328042788554
395.349335744677,452.9083319918325,236.99678960286897,299.1591220608723,172.688188961388,191.4526580765012,561.6689989552716,630.1119568465061,240.80157470383276,294.0803049080023,645.5456783385501,705.4365933629882,1411.0091007828516,1701.180266502086,1327.4082184073725,1683.9658907176463,229.72617570628503,254.17376179449167
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
