neutral,selected
3954621.183178087,15933127.533415424
8501.633149999678,11067.553179592609
3883.0631137312234,5277.147747871026
2911.4411681031193,3806.2070050477664
2288.5341379904767,2860.5384275715915
1816.1590009293243,2211.2012400823155
1482.6390515993721,1738.183923676357
1219.3858220286918,1390.4020712603697
1011.129222356849,1140.6452082039127
858.7188722072093,958.012300549182
742.1204251190765,812.789543986948
655.4600785206151,704.037588972659
602.2254970704369,628.4215251541992
542.9039240578743,562.2644386807158
520.1528789319655,538.6967448295575
507.33192147694444,531.4019810973308
552.5558366234708,553.451461636348
1153.3504403946288,998.5608560002755
4604.505709919081,3497.645349817034
21003.20307852735,18117.609482869888
0.0,0.0
