neutral,selected
8256416.298509224,32831100.64019739
2008.2942484311623,3556.168624239083
1497.749254007305,2479.6685417712706
1268.393381559589,2055.2798871288046
1151.5083457832075,1801.9440929358157
1070.6448339177762,1616.8986027752956
988.5774057606674,1488.1518816298453
915.4067220886905,1374.5294257179207
856.6178325074872,1286.3253201492741
810.9173592610586,1198.2711046788947
768.4631284674113,1117.9379186303136
726.8875521100879,1017.6450558509789
688.8313018055883,932.6585980931387
644.966462466607,853.5769416191431
598.5589341243028,783.8128488184203
551.1715864842247,721.3596212340475
498.77303115188766,660.153107211268
433.0229530244492,579.1067214489905
352.5503321801543,478.43091650808253
246.66231554013308,345.14510228330033
0.0,0.0
