all
579482.0817340696
192655.18199317926
69705.5015054627
35375.13164789752
21751.690905946314
15452.204434449883
12247.994703558938
10364.050660542329
8949.167219934594
7651.440917357728
6408.516812472246
5292.469384669009
4378.357031670232
3693.158178750456
3213.100057753068
2907.1588657523207
2764.48556459472
2783.137621403969
2929.1025039596047
3096.9267888277946
2886.1414674967477
