,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,14710931,177100,49176,[0.00025394 0.0001357 ],"{'K0': 0.00013088605491104992, 'K1': 0.0001230551465268205, 'K2': 4.810378442546371e-06, 'k': 3.584057971014493}"
