,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,18404911,512710,34494,[2.61751370e-05 3.75731083e-05 1.17646830e-04],"{'K0': 2.0703476944970983e-05, 'K1': 5.471660066663727e-06, 'K2': 9.730538848516593e-06, 'K3': 7.139092462808741e-06, 'K4': 8.721281421245797e-05, 'k': 3.3347578347578324}"
