neutral,selected
3844750.5729154362,15944637.715044213
3236.6240290708047,4511.943133811667
1415.4779797172366,1790.3270255245834
857.372983696005,1022.627480014444
594.7120812241877,688.3078092765165
444.8744851069024,508.63503633949153
350.66124682903626,404.461389434318
285.9538555434592,341.4322639143888
242.5571742169294,299.90404564128795
209.95608534853358,270.1092483584981
182.26055546004133,235.74720515768558
152.90519923064045,198.34633542638238
125.57953565923374,159.870482658979
102.17011776996782,126.92270731915553
84.58882603634956,102.55989553407095
72.27228462823892,85.1907139623876
62.55685389228318,71.04516359673109
52.35760995587551,57.44231530955318
39.94525282169794,43.933415264198175
25.51264293368903,30.567574666713313
0.0,0.0
