invalid_lift,missing_hit,matches,mismatches_next_base,mismatches,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
213771,115588,97734,118941,127871,0,0.5667915161454755,0.5272090600828883,554964,0.4065218644812997
