mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
12648,16489,1557,10895,3865,0,0.4340872430243333,0.05343721041974122,43897,0.663758343394765
