invalid_lift,missing_hit,matches,mismatches_next_base,mismatches,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
102125,26348,3,2,2,0,0.4,0.4,128478,3.891716869814287e-05
