matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
136608,46946,25906,5495,28426,0,0.25576124737134576,0.02993669437876592,237886,0.7716048863741456
