invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
256422,28067,80,192,16,0,0.29411764705882354,0.058823529411764705,284761,0.0009551869813633187
