matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
480103,13000,64176,7368,3316,0,0.1179101159515616,0.023884809077697283,554963,0.9807482661006229
