matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
67972,36855,5619,20408,3243,0,0.35157926869985784,0.05360260238297385,128478,0.8159140086240446
