mismatches,matches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
59057,167188,9278,6671,2363,0,0.2610311830095693,0.029485734491369976,237886,0.9510647957424985
