invalid_lift,missing_hit,matches,mismatches_next_base,mismatches,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
261563,21024,1592,124,582,0,0.26770929162833484,0.05703771849126035,284761,0.007634472417220054
