missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
28682,15028,117,70,11,0,0.37433155080213903,0.058823529411764705,43897,0.00425997220766795
