matches,mismatches_next_base,mismatches,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
67314,5813,36382,22105,2677,0,0.35085249189939827,0.05605809288690017,128478,0.8071109450645246
