matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
181351,73303,12224,10751,19355,0,0.28785332254745655,0.04800238755330762,284760,0.894275881444023
