matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
86982,22295,2037,2759,961,0,0.20402280443277176,0.025247764854452445,112275,0.9732977065241595
