matches,mismatches_next_base,mismatches,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
66409,5098,29398,35934,153019,0,0.30684605508992036,0.05321114323588047,284760,0.33644823711195393
