invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
25647,81919,1140,3569,140,0,0.24208961562964537,0.029730303673816096,112275,0.04194166109997773
