matches,invalid_lift,mismatches,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
61092,3340,15801,1971,32042,0,0.2054933478990285,0.025633022511802113,112275,0.6848630594522378
