missing_hit,mismatches,matches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
17222,54162,111087,8260,6940,0,0.3277599259299602,0.04998517388910069,189411,0.8724361309533237
