mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
24246,44028,3845,19795,40409,0,0.3551278671236488,0.056317192489088085,128478,0.5314061551394013
