matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
85056,2865,24131,2220,868,0,0.22100616373744128,0.02623938747286765,112275,0.9724961033177466
