matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
87698,22495,2687,498,1584,0,0.20414182389080976,0.024384489032878678,112275,0.9814562458249833
