missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
39611,5943,166707,72499,12108,0,0.3030818624950879,0.05061745942827521,284760,0.8400266891417334
