mismatches,matches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
3512,4475,10147,422,25764,0,0.43971453612119693,0.05283585826968824,43898,0.1819445077224475
