invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
28664,4664,53976,32296,2496,0,0.3743508902077151,0.028931750741839762,119600,0.7213377926421405
