missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
30169,26015,436192,62588,12796,0,0.12548217651068608,0.02565459721720999,554964,0.8987610007135598
