invalid_lift,missing_hit,matches,mismatches_next_base,mismatches,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
230544,20780,23453,1514,9983,0,0.29857040315827255,0.04528053594927623,284760,0.11741817671021211
