missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
28015,64288,33695,5201,2481,0,0.3438861843380995,0.053080636436932935,128479,0.7626382521657236
