missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
26302,345,259,30,16992,0,0.4288079470198676,0.04966887417218543,43898,0.013759168982641578
